batch_id,match_id,naive,lpo,perturber_share,volume,timing
449,3894608,-0.04587721960356179,-0.3683103958716619,0.08870967741935484,29,regular
450,3894608,0.062026537761154694,-0.1033586082236956,0.032467532467532464,33,regular
451,3894609,0.5528032120580628,0.35943833206473474,0.1595744680851064,40,strategic
452,3894609,0.09340699036213444,-0.06182259218724703,0.25555555555555554,29,regular
454,3894609,0.49307196310255574,0.23724878322786927,0.12745098039215685,47,strategic
455,3894609,-0.23739810520972415,-0.5209409225526909,0.08558558558558559,44,regular
456,3894609,0.17964826206232973,0.0698783191759187,0.056179775280898875,33,regular
457,3894610,0.6051124439887711,0.43434039695650606,0.13302752293577982,44,strategic
458,3894610,-0.16177745700234603,-0.3509825253915587,0.12254901960784313,42,late
459,3894610,0.3582985020612883,0.15109336288937508,0.0891089108910891,50,late
460,3894610,0.6572827001718556,-0.026171196129510684,0.1375,15,strategic
461,3894610,0.07347975690780618,-0.2357378515260162,0.10638297872340426,22,regular
463,3894611,0.08780245812361376,-0.3896240485406174,0.14766839378238342,86,regular
464,3894611,0.4213965542599503,0.26382955331122565,0.15988372093023256,67,regular
466,3894611,0.30957331413487554,-0.14189467086949617,0.16477272727272727,26,regular
468,3894612,-0.13229889032311,-0.3641057770801626,0.07608695652173914,114,strategic
469,3894612,0.20438164450609897,-0.34519930662223014,0.12864077669902912,92,regular
470,3894612,0.0799956861108423,-0.10948618405975258,0.33,24,strategic
472,3894613,0.019585072548212054,-0.44684829895000766,0.22357723577235772,48,regular
474,3894613,0.3544418031319382,-0.1069486886002745,0.20786516853932585,40,regular
475,3894613,0.032220221942387675,-0.37174908991950484,0.09693877551020408,39,late
477,3894614,0.04272585284150314,-0.2460842269745642,0.11797752808988764,81,regular
479,3894614,0.48570058781677766,0.11412131118333507,0.275,14,regular
480,3894614,0.5667472998315581,0.03851716388411653,0.08536585365853659,18,regular
481,3894614,0.4172386696493872,0.11032884796642647,0.11538461538461539,18,late
482,3894615,0.3966474457543113,0.05782880504905046,0.2465753424657534,19,regular
483,3894615,0.5181632471383236,0.3343832152639724,0.05128205128205128,28,late
485,3894615,0.33322473836615835,0.25241560851413997,0.12582781456953643,25,strategic
486,3894615,0.08374341313678066,-0.08868445118173182,0.06989247311827956,67,regular
487,3894615,0.5736510186250456,0.3322194035486781,0.17567567567567569,51,regular
489,3894616,0.22209805435032007,-0.06413368001208222,0.06707317073170732,30,strategic
490,3894616,0.012034565969314143,-0.13119159450229192,0.24193548387096775,30,regular
491,3894616,0.5152158255053063,0.3419022223449547,0.03237410071942446,62,strategic
492,3894616,0.389386161882879,0.14330733241945837,0.1598360655737705,38,regular
